,ticket_id,fault_time,ticket_fm_nonfm,ticket_rca_result_dtl_code,root_cause_code,ticket_rca_type,ticket_type,root_cause_domain,root_cause_type,root_cause_instlocationa,root_cause_checka,root_cause_officea,root_cause_portz,root_cause_checkz,transcircuitseq,root_cause_equip_typez,root_cause_instlocationz,root_cause_sysnamez,root_cause_equip_typea,root_cause_sysnamea,root_cause_porta,root_cause_officez,ntt_label
5882,5775057,2021-03-27 15:23,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGGL00827    ,True,R00428,0,False,0,0,0,0,PTN5CALU,SL한국석유공사구리지사-PTS-GURI-0086,0,0,NTT
5883,5774822,2021-03-27 15:11,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGHSB0119    ,True,R00809,0,False,0,0,0,0,PTN320ALU,남양-PTS-0303-01-01,0,0,TT
5884,5774935,2021-03-27 15:17,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGHSB0119    ,True,R00809,0,False,0,0,0,0,PTN320ALU,남양-PTS-0303-01-01,0,0,TT
5885,5774940,2021-03-27 15:17,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGHSB0501    ,True,R00809,0,False,0,0,0,0,PTN5CALU,GG교통공단시험연구소-PTS-CARSR-B0100,0,0,TT
5886,5774948,2021-03-27 15:17,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGHSB0501    ,True,R00809,0,False,0,0,0,0,PTN5CALU,GG교통공단시험연구소-PTS-CARSR-A0099,0,0,NTT
5887,5774955,2021-03-27 15:18,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGHSB0501    ,True,R00809,0,False,0,0,0,0,PTN5CALU,GG교통공단시험연구소-PTS-CARSR-A0099,0,0,NTT
5888,5774958,2021-03-27 15:18,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLSGB0003    ,False,R00416,0,True,4877141,0,GGGL00827    ,SL한국석유공사구리지사-PTS-GURI-0086,PTN320ALU,행당-PTS-0331-01-01,r1sr1sl3/ETHLocPort#2#1,R00428,NTT
5889,5774958,2021-03-27 15:18,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLSGB0003    ,False,R00416,0,True,4877141,0,GGGL00827    ,SL한국석유공사구리지사-PTS-GURI-0086,PTN320ALU,행당-PTS-0331-01-01,r1sr1sl3/ETHLocPort#2#1,R00428,NTT
5890,5774964,2021-03-27 15:18,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGHSB0501    ,True,R00809,0,False,0,0,0,0,PTN5CALU,GG교통공단시험연구소-PTS-CARSR-A0099,0,0,NTT
5891,5774976,2021-03-27 15:19,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGHSB0501    ,True,R00809,0,False,0,0,0,0,PTN5CALU,GG교통공단시험연구소-PTS-CARSR-B0100,0,0,TT
5892,5775008,2021-03-27 15:19,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGHSB0501    ,True,R00809,0,False,0,0,0,0,PTN5CALU,GG교통공단시험연구소-PTS-CARSR-B0100,0,0,TT
5893,5775130,2021-03-27 15:25,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGGL00827    ,True,R00428,0,False,0,0,0,0,PTN5CALU,SL한국석유공사구리지사-PTS-GURI-0086,0,0,NTT
5894,5775147,2021-03-27 15:27,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLSGB0003    ,True,R00416,0,False,0,0,0,0,PTN320ALU,행당-PTS-0331-01-01,0,0,TT
5895,5775155,2021-03-27 15:27,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLSGB0003    ,True,R00416,0,False,0,0,0,0,PTN320ALU,행당-PTS-0331-01-01,0,0,TT
5896,5775166,2021-03-27 15:28,FM,고객 장비 전원 입력 장애,UNI,0,RT,PTN_TO_NK,PowerFail,WSJGB1850    ,True,R01023,0,False,4887391,PTN3HALU,GGGL00827    ,SL한국석유공사구리지사-PTS-GURI-0086,PTN320HALU,한국석유공사본사지상_4전산실-PTS-BONSA,r1sr1sl15/ETHLocPort#7#1,R00428,NTT
5897,5775295,2021-03-27 15:34,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGGL00827    ,True,R00428,0,False,0,0,0,0,PTN5CALU,SL한국석유공사구리지사-PTS-GURI-0086,0,0,NTT
5898,5775637,2021-03-27 15:50,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GNJJB4022    ,False,R01003,0,True,0,0,0,0,PTNTFM1010,진주우편집중국-PTS-0101-01-01,PSUA,0,TT
5899,5775637,2021-03-27 15:50,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GNJJB4022    ,False,R01003,0,True,0,0,0,0,PTNTFM1010,진주우편집중국-PTS-0101-01-01,PSUA,0,TT
5900,5778850,2021-03-27 18:09,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLGNB0004    ,False,R00454,0,True,4953403,0,GGGC00407    ,SL교정청1h-PTS-SEOUL-B5055-A,PTN320ALU,양재-PTS-0938-01-02,r1sr1sl17/ETHLocPort#6#1,R00457,TT
5901,5778850,2021-03-27 18:09,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLGNB0004    ,False,R00454,0,True,4953403,0,GGGC00407    ,SL교정청1h-PTS-SEOUL-B5055-A,PTN320ALU,양재-PTS-0938-01-02,r1sr1sl17/ETHLocPort#6#1,R00457,TT
5902,5780324,2021-03-27 19:04,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLGNB0004    ,False,R00454,0,True,4953402,0,GGGC00407    ,SL교정청1h-PTS-SEOUL-B5055-A,PTN320ALU,양재-PTS-0938-01-02,r1sr1sl16/ETHLocPort#6#1,R00457,TT
5903,5780324,2021-03-27 19:04,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLGNB0004    ,False,R00454,0,True,4953402,0,GGGC00407    ,SL교정청1h-PTS-SEOUL-B5055-A,PTN320ALU,양재-PTS-0938-01-02,r1sr1sl16/ETHLocPort#6#1,R00457,TT
5904,5780650,2021-03-27 19:14,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLGNB0004    ,True,R00454,0,False,0,0,0,0,PTN320ALU,양재-PTS-0938-01-02,0,0,TT
5905,5780944,2021-03-27 19:23,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLGNB0004    ,False,R00454,0,True,4953404,0,GGGC00407    ,SL교정청1h-PTS-SEOUL-B5055-B,PTN320ALU,양재-PTS-0938-01-02,r1sr1sl16/ETHLocPort#7#1,R00457,TT
5906,5780944,2021-03-27 19:23,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLGNB0004    ,False,R00454,0,True,4953404,0,GGGC00407    ,SL교정청1h-PTS-SEOUL-B5055-B,PTN320ALU,양재-PTS-0938-01-02,r1sr1sl16/ETHLocPort#7#1,R00457,TT
5907,5781251,2021-03-27 19:34,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGGCB0062    ,True,R00457,0,False,0,0,0,0,PTN320ALU,과천-PTS-0521-01-01,0,0,TT
5908,5781126,2021-03-27 19:29,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGGC00407    ,True,R00457,0,False,0,0,0,0,PTN5CALU,SL교정청1h-PTS-SEOUL-B5055-B,0,0,TT
5909,5781148,2021-03-27 19:30,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLGNB0004    ,True,R00454,0,False,0,0,0,0,PTN320ALU,양재-PTS-0938-01-02,0,0,TT
5910,5781156,2021-03-27 19:31,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGGC00407    ,True,R00457,0,False,0,0,0,0,PTN5CALU,SL교정청1h-PTS-SEOUL-B5055-B,0,0,TT
5911,5781159,2021-03-27 19:31,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLGNB0004    ,True,R00454,0,False,0,0,0,0,PTN320ALU,양재-PTS-0938-01-02,0,0,TT
5912,5781638,2021-03-27 19:49,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GWCCB1886    ,True,R03457,0,False,0,0,0,0,PTN5CALU,GW광역수사대B-PTS-KANGWON-GD,0,0,TT
5913,5781351,2021-03-27 19:38,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGGC00407    ,True,R00457,0,False,0,0,0,0,PTN5CALU,SL교정청1h-PTS-GWACHEON-B5053-A,0,0,TT
5914,5781381,2021-03-27 19:39,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGGCB0062    ,False,R00457,0,True,4953394,0,GGGC00407    ,SL교정청1h-PTS-GWACHEON-B5053-A,PTN320ALU,과천-PTS-0521-01-01,r1sr1sl6/ETHLocPort#8#1,R00457,TT
5915,5781381,2021-03-27 19:39,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGGCB0062    ,False,R00457,0,True,4953394,0,GGGC00407    ,SL교정청1h-PTS-GWACHEON-B5053-A,PTN320ALU,과천-PTS-0521-01-01,r1sr1sl6/ETHLocPort#8#1,R00457,TT
5916,5781415,2021-03-27 19:40,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGGCB0062    ,True,R00457,0,False,0,0,0,0,PTN320ALU,과천-PTS-0521-01-01,0,0,TT
5917,5781450,2021-03-27 19:41,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGGCB0062    ,True,R00457,0,False,0,0,0,0,PTN320ALU,과천-PTS-0521-01-01,0,0,TT
5918,5781475,2021-03-27 19:42,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGGC00407    ,True,R00457,0,False,0,0,0,0,PTN5CALU,SL교정청1h-PTS-GWACHEON-B5053-A,0,0,TT
5919,5781493,2021-03-27 19:44,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGGCB0062    ,False,R00457,0,True,4953396,0,GGGC00407    ,SL교정청1h-PTS-GWACHEON-B5053-B,PTN320ALU,과천-PTS-0521-01-01,r1sr1sl6/ETHLocPort#9#1,R00457,TT
5920,5781493,2021-03-27 19:44,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGGCB0062    ,False,R00457,0,True,4953396,0,GGGC00407    ,SL교정청1h-PTS-GWACHEON-B5053-B,PTN320ALU,과천-PTS-0521-01-01,r1sr1sl6/ETHLocPort#9#1,R00457,TT
5921,5781534,2021-03-27 19:45,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GWCCB0437    ,False,R03457,0,True,4864867,0,GWCCB1886    ,GW광역수사대B-PTS-KANGWON-GD,PTN320ALU,춘천중-PTS-0622-01-01,r1sr1sl14/ETHLocPort#11#1,R03457,TT
5922,5781534,2021-03-27 19:45,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GWCCB0437    ,False,R03457,0,True,4864867,0,GWCCB1886    ,GW광역수사대B-PTS-KANGWON-GD,PTN320ALU,춘천중-PTS-0622-01-01,r1sr1sl14/ETHLocPort#11#1,R03457,TT
5923,5781632,2021-03-27 19:48,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGGCB0062    ,True,R00457,0,False,0,0,0,0,PTN320ALU,과천-PTS-0521-01-01,0,0,TT
5924,5781655,2021-03-27 19:49,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGGCB0062    ,True,R00457,0,False,0,0,0,0,PTN320ALU,과천-PTS-0521-01-01,0,0,TT
5925,5781668,2021-03-27 19:50,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GGGC00407    ,True,R00457,0,False,0,0,0,0,PTN5CALU,SL교정청1h-PTS-GWACHEON-B5053-B,0,0,TT
5926,5781788,2021-03-27 19:54,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,GWCCB1886    ,True,R03457,0,False,0,0,0,0,PTN5CALU,GW광역수사대B-PTS-KANGWON-GD,0,0,TT
5927,5787983,2021-03-28 0:25,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GBMGB0001    ,False,R01782,0,True,4724097,0,GBMG00173    ,국립공원_문경분소-PTS-0101-01-01,PTNTFM5480,문경-PTS-0202-01-01,S8-P40,R01796,TT
5928,5787983,2021-03-28 0:25,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GBMGB0001    ,False,R01782,0,True,4724097,0,GBMG00173    ,국립공원_문경분소-PTS-0101-01-01,PTNTFM5480,문경-PTS-0202-01-01,S8-P40,R01796,TT
5929,5788012,2021-03-28 0:26,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GBMGB0001    ,True,R01782,0,False,0,0,0,0,PTNTFM5480,문경-PTS-0202-01-01,MCUB,0,TT
5930,5790385,2021-03-28 2:25,FM,고객 장비 전원 입력 장애,NNI,0,RT,PTN_TO_TF,PowerFail,GBYJB0002    ,True,R01669,0,False,4638703,PTNTF,GBYJB1950    ,소백산생태탐방연수원지상_11층관제실-PTS-0101-02-01,PTNTFM5480,영주-PTS-0508-01-01,S8-P38 TUNNEL:1013,R01669,TT
5931,5790412,2021-03-28 2:26,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GBYJB0002    ,False,R01669,0,True,4638697,0,GBYJ00160    ,중부복원센터_지상1층_통신실-PTS-0101-01-01,PTNTFM5480,영주-PTS-0508-01-01,S8-P40,R01669,TT
5932,5790412,2021-03-28 2:26,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GBYJB0002    ,False,R01669,0,True,4638697,0,GBYJ00160    ,중부복원센터_지상1층_통신실-PTS-0101-01-01,PTNTFM5480,영주-PTS-0508-01-01,S8-P40,R01669,TT
5933,5790417,2021-03-28 2:27,FM,고객 장비 전원 입력 장애,NNI,0,RT,PTN_TO_TF,PowerFail,GBCSB0001    ,True,R01804,0,False,4638723,PTNTF,GBCS00028    ,DG주왕산절골분소-PTS-0101-01-01,PTNTFM5480,청송-PTS-0408-01-01,S8-P40 TUNNEL:1009,R01804,TT
5934,5790443,2021-03-28 2:26,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GBYJB0002    ,True,R01669,0,False,0,0,0,0,PTNTFM5480,영주-PTS-0508-01-01,MCUB,0,TT
5935,5790510,2021-03-28 2:30,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GBGJB0272    ,False,R01534,0,True,4644465,0,GBGJ55225    ,경주국립공원사무소-PTS-0101-01-01,PTNTFM5480,경주-PTS-0840-01-01,S7-P37,R01534,TT
5936,5790510,2021-03-28 2:30,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GBGJB0272    ,False,R01534,0,True,4644465,0,GBGJ55225    ,경주국립공원사무소-PTS-0101-01-01,PTNTFM5480,경주-PTS-0840-01-01,S7-P37,R01534,TT
5937,5790515,2021-03-28 2:31,FM,고객 장비 전원 입력 장애,NNI,0,RT,PTN_TO_TF,PowerFail,GBGJB0272    ,True,R01534,0,False,4644471,PTNTF,GBGJ55228    ,국립공원관리공단_남산분소-PTS-0101-01-01,PTNTFM5480,경주-PTS-0840-01-01,S7-P38,R01534,TT
5938,5790524,2021-03-28 2:31,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GBGJB0272    ,True,R01534,0,False,0,0,0,0,PTNTFM5480,경주-PTS-0840-01-01,MCUB,0,TT
5939,5790527,2021-03-28 2:31,FM,고객 장비 전원 입력 장애,NNI,0,RT,PTN_TO_TF,PowerFail,GBGJB0272    ,True,R01534,0,False,4644472,PTNTF,GBGJ55228    ,국립공원관리공단_남산분소-PTS-0101-01-01,PTNTFM5480,경주-PTS-0840-01-01,S8-P38,R01534,TT
5940,5790547,2021-03-28 2:32,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GBGJB0272    ,True,R01534,0,False,0,0,0,0,PTNTFM5480,경주-PTS-0840-01-01,MCUB,0,TT
5941,5790768,2021-03-28 2:42,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,DGBGB0347    ,False,R01475,0,True,4652081,0,DGJGB0823    ,DG대한적십자전산실-PTS-0101-01-01,PTNTFM5480,북대구-PTS-0826-01-02,S7-P40,R01488,TT
5942,5790768,2021-03-28 2:42,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,DGBGB0347    ,False,R01475,0,True,4652081,0,DGJGB0823    ,DG대한적십자전산실-PTS-0101-01-01,PTNTFM5480,북대구-PTS-0826-01-02,S7-P40,R01488,TT
5943,5790787,2021-03-28 2:43,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GBADB0002    ,False,R01583,0,True,4652533,0,GBAD00327    ,DG대한적십자경북-PTS-0101-01-01,PTNTFM5480,서안동-PTS-0611-01-01,S8-P40,R01583,TT
5944,5790787,2021-03-28 2:43,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GBADB0002    ,False,R01583,0,True,4652533,0,GBAD00327    ,DG대한적십자경북-PTS-0101-01-01,PTNTFM5480,서안동-PTS-0611-01-01,S8-P40,R01583,TT
5945,5790824,2021-03-28 2:45,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GBADB0002    ,True,R01583,0,False,0,0,0,0,PTNTFM5480,서안동-PTS-0611-01-01,MCUB,0,TT
5946,5791292,2021-03-28 3:03,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,DGDGB0001    ,False,R01465,0,True,4640871,0,DGNGB1460    ,KT&G대구본부9층-PTS-0101-01-01,PTNTFM5480,동대구-PTS-0437-01-01,S8-P40,R01462,TT
5947,5791292,2021-03-28 3:03,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,DGDGB0001    ,False,R01465,0,True,4640871,0,DGNGB1460    ,KT&G대구본부9층-PTS-0101-01-01,PTNTFM5480,동대구-PTS-0437-01-01,S8-P40,R01462,TT
5948,5798791,2021-03-28 9:05,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNCAB2650    ,False,R02131,0,True,0,0,0,0,PTNTFM1010,CN신용보증천안-PTS-0101-01-01,PSUA,0,TT
5949,5798791,2021-03-28 9:05,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNCAB2650    ,False,R02131,0,True,0,0,0,0,PTNTFM1010,CN신용보증천안-PTS-0101-01-01,PSUA,0,TT
5950,5799071,2021-03-28 9:17,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,BSGSB0085    ,False,R01424,0,True,0,0,0,0,PTNTFM1010,BS부산우편집중국-PTS-0101-01-01,PSUA,0,TT
5951,5799071,2021-03-28 9:17,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,BSGSB0085    ,False,R01424,0,True,0,0,0,0,PTNTFM1010,BS부산우편집중국-PTS-0101-01-01,PSUA,0,TT
5952,5801853,2021-03-28 11:20,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,BSGSB0085    ,False,R01424,0,True,0,0,0,0,PTNTFM1010,BS부산우편집중국-PTS-0101-01-01,PSUA,0,TT
5953,5801853,2021-03-28 11:20,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,BSGSB0085    ,False,R01424,0,True,0,0,0,0,PTNTFM1010,BS부산우편집중국-PTS-0101-01-01,PSUA,0,TT
5954,5801999,2021-03-28 11:27,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,BSGSB0085    ,False,R01424,0,True,0,0,0,0,PTNTFM1010,BS부산우편집중국-PTS-0101-01-01,PSUA,0,TT
5955,5801999,2021-03-28 11:27,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,BSGSB0085    ,False,R01424,0,True,0,0,0,0,PTNTFM1010,BS부산우편집중국-PTS-0101-01-01,PSUA,0,TT
5956,5804711,2021-03-28 13:32,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,WSJGB0159    ,False,R01026,0,True,5004238,0,WSJG00599    ,더테라스_지상4층_전산실-PTS-0101-01-01,PTNTFM5480,울산중-PTS-0510-01-01,S7-P15,R01023,TT
5957,5804711,2021-03-28 13:32,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,WSJGB0159    ,False,R01026,0,True,5004238,0,WSJG00599    ,더테라스_지상4층_전산실-PTS-0101-01-01,PTNTFM5480,울산중-PTS-0510-01-01,S7-P15,R01023,TT
5958,5804750,2021-03-28 13:34,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,WSJGB0159    ,True,R01026,0,False,0,0,0,0,PTNTFM5480,울산중-PTS-0510-01-01,MCUB,0,TT
5959,5806113,2021-03-28 14:42,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLGSB0002    ,False,R00435,0,True,4301940,0,SLYCB2655    ,SL양천구선관위-PTS-SU-YANGCHEON,PTN320ALU,강서-PTS-2301-01-01,r1sr1sl15/ETHLocPort#5#1,R00436,TT
5960,5806113,2021-03-28 14:42,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLGSB0002    ,False,R00435,0,True,4301940,0,SLYCB2655    ,SL양천구선관위-PTS-SU-YANGCHEON,PTN320ALU,강서-PTS-2301-01-01,r1sr1sl15/ETHLocPort#5#1,R00436,TT
5961,5806195,2021-03-28 14:46,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLYCB2655    ,True,R00436,0,False,0,0,0,0,PTN5CALU,SL양천구선관위-PTS-SU-YANGCHEON,0,0,TT
5962,5806224,2021-03-28 14:48,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLYCB2655    ,True,R00436,0,False,0,0,0,0,PTN5CALU,SL양천구선관위-PTS-SU-YANGCHEON,0,0,TT
5963,5806500,2021-03-28 15:01,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLGSB0002    ,True,R00435,0,False,0,0,0,0,PTN320ALU,강서-PTS-2301-01-01,0,0,TT
5964,5806503,2021-03-28 15:02,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_NK,PowerFail,SLGSB0002    ,True,R00435,0,False,0,0,0,0,PTN320ALU,강서-PTS-2301-01-01,0,0,TT
5965,5835332,2021-03-29 12:11,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNBLB0046    ,False,R02314,0,True,4718892,0,CNBLB0746    ,보령성주우체국-PTS-0101-01-01,PTNTFM3064,성주R1-PTS-0110-05-01,S4-P1,R02314,NTT
5966,5835332,2021-03-29 12:11,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNBLB0046    ,False,R02314,0,True,4718892,0,CNBLB0746    ,보령성주우체국-PTS-0101-01-01,PTNTFM3064,성주R1-PTS-0110-05-01,S4-P1,R02314,NTT
5967,5835373,2021-03-29 12:13,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNBLB0052    ,True,R02314,0,False,0,0,0,0,PTNTFM3064,주산R3-PTS-0105-05-01,MBU,0,TT
5968,5835376,2021-03-29 12:13,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNBLB0046    ,True,R02314,0,False,0,0,0,0,PTNTFM3064,성주R1-PTS-0110-05-01,MBU,0,NTT
5969,5839198,2021-03-29 14:32,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GWGLP0376    ,False,R03501,0,True,0,0,0,0,PTNTFM1010,GW구정우체국C-PTS-0101-03-01,PSUA,0,TT
5970,5839198,2021-03-29 14:32,nonFM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,GWGLP0376    ,False,R03501,0,True,0,0,0,0,PTNTFM1010,GW구정우체국C-PTS-0101-03-01,PSUA,0,TT
5971,5844249,2021-03-29 18:02,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBYDB0001    ,False,R02475,0,True,4758882,0,CBYDP0201    ,CB용산우체국-PTS-0101-01-01,PTNTFM5480,충영동-PTS-0108-01-01,S7-P37,R02475,NTT
5972,5844249,2021-03-29 18:02,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CBYDB0001    ,False,R02475,0,True,4758882,0,CBYDP0201    ,CB용산우체국-PTS-0101-01-01,PTNTFM5480,충영동-PTS-0108-01-01,S7-P37,R02475,NTT
5973,5844253,2021-03-29 18:02,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNSCB0117    ,False,R02267,0,True,4730261,0,CNSCB0506    ,화양우체국통신실-PTS-0101-01-01,PTNTFM5480,서천-PTS-0110-01-01,S7-P37,R02267,NTT
5974,5844253,2021-03-29 18:02,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNSCB0117    ,False,R02267,0,True,4730261,0,CNSCB0506    ,화양우체국통신실-PTS-0101-01-01,PTNTFM5480,서천-PTS-0110-01-01,S7-P37,R02267,NTT
5975,5844273,2021-03-29 18:01,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNGJB0222    ,False,R02178,0,True,4766434,0,CNGJB2408    ,신풍우체국지상_1-PTS-0101-01-01,PTNTFM5480,유구-PTS-0207-01-01,S8-P39,R02178,NTT
5976,5844273,2021-03-29 18:01,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNGJB0222    ,False,R02178,0,True,4766434,0,CNGJB2408    ,신풍우체국지상_1-PTS-0101-01-01,PTNTFM5480,유구-PTS-0207-01-01,S8-P39,R02178,NTT
5977,5844297,2021-03-29 18:04,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNGJB0182    ,False,R02153,0,True,4771796,0,CNGJB1259    ,우성우체국사무실-PTS-0101-01-01,PTNTFM3064,우성R1-PTS-0107-01-01,S3-P1,R02153,NTT
5978,5844297,2021-03-29 18:04,FM,고객 장비 전원 입력 장애,0,0,RT,PTN_TO_TF,PowerFail,CNGJB0182    ,False,R02153,0,True,4771796,0,CNGJB1259    ,우성우체국사무실-PTS-0101-01-01,PTNTFM3064,우성R1-PTS-0107-01-01,S3-P1,R02153,NTT
